transaction_id,transaction_amount,transaction_timestamp,is_fraud,hour,is_night,user_account_age_days,kyc_verified,device_type,operating_system,country,city,payment_method,card_type,merchant_category
TXN00437102,198.72000122070312,2024-07-30 15:53:20,False,15,False,1927,1,desktop,iOS,Bangladesh,Rajshahi,nagad,debit,travel
TXN00978288,2764.919921875,2025-01-02 01:18:55,False,1,True,140,1,mobile,Android,Bangladesh,Rajshahi,bkash,debit,electronics
TXN00396005,1068.5,2025-07-22 07:52:47,False,7,False,208,1,mobile,Windows,Bangladesh,Khulna,card,debit,grocery
TXN00212673,1240.31005859375,2025-08-09 11:27:18,False,11,False,1952,1,mobile,Windows,Bangladesh,Dhaka,nagad,credit,fashion
TXN00809977,90.81999969482422,2025-05-06 01:09:09,False,1,True,1662,1,desktop,Android,Bangladesh,Chittagong,bkash,credit,grocery
TXN00793296,2782.030029296875,2024-01-27 05:08:06,False,5,True,1717,1,desktop,Windows,Bangladesh,Chittagong,bank,credit,travel
TXN00625359,3192.070068359375,2025-03-11 02:08:24,True,2,True,335,1,desktop,Android,Bangladesh,Rajshahi,card,credit,fashion
TXN00502499,2811.02001953125,2025-10-06 09:40:01,False,9,False,795,1,desktop,iOS,Bangladesh,Chittagong,card,credit,travel
TXN00109565,3465.840087890625,2025-07-02 01:38:54,True,1,True,152,1,mobile,Windows,Bangladesh,Khulna,bkash,credit,travel
TXN00164452,5398.77001953125,2024-10-07 05:27:22,False,5,True,907,1,mobile,Windows,Bangladesh,Khulna,bank,debit,fashion
TXN00809961,136.39999389648438,2025-12-04 11:51:13,False,11,False,1662,1,tablet,iOS,Bangladesh,Khulna,bank,credit,fashion
TXN00895578,348.7699890136719,2024-05-24 11:13:58,False,11,False,1473,1,tablet,Windows,Bangladesh,Khulna,nagad,debit,electronics
TXN00589551,824.5599975585938,2024-02-07 14:06:11,False,14,False,828,1,tablet,iOS,Bangladesh,Chittagong,bkash,debit,grocery
TXN00544380,1364.3699951171875,2024-03-11 09:09:25,False,9,False,1333,1,tablet,Windows,Bangladesh,Dhaka,card,debit,grocery
TXN00324840,939.8499755859375,2025-01-24 04:33:46,False,4,True,1980,1,desktop,Windows,Bangladesh,Dhaka,bkash,credit,electronics
TXN00486980,6986.259765625,2024-09-02 06:28:55,False,6,False,696,1,tablet,Windows,Bangladesh,Khulna,card,debit,travel
TXN00660057,2349.530029296875,2024-06-01 00:26:05,False,0,True,1684,1,tablet,iOS,Bangladesh,Khulna,bkash,debit,grocery
TXN00733594,45.36000061035156,2025-07-29 01:12:06,False,1,True,914,1,desktop,Android,Bangladesh,Dhaka,bkash,debit,travel
TXN00398329,207.3300018310547,2025-10-02 00:19:03,False,0,True,1389,1,desktop,iOS,Bangladesh,Rajshahi,card,debit,fashion
TXN00010969,1461.9000244140625,2024-03-14 14:04:51,False,14,False,155,1,tablet,Android,Bangladesh,Dhaka,bkash,credit,grocery
TXN00973841,550.4400024414062,2024-12-06 16:52:23,False,16,False,1112,1,desktop,Android,Bangladesh,Rajshahi,bkash,debit,grocery
TXN00884339,1272.9599609375,2025-10-22 07:35:39,False,7,False,955,1,tablet,Android,Bangladesh,Rajshahi,bank,debit,travel
TXN00407208,1699.010009765625,2024-12-21 11:39:24,False,11,False,112,1,desktop,Android,Bangladesh,Khulna,nagad,credit,electronics
TXN00315921,313.55999755859375,2024-05-17 18:25:05,False,18,False,846,1,tablet,Android,Bangladesh,Khulna,bkash,debit,grocery
TXN00396407,201.24000549316406,2025-11-27 14:37:16,False,14,False,1789,1,mobile,Windows,Bangladesh,Chittagong,bank,debit,travel
TXN00465776,6907.58984375,2025-10-16 02:54:43,False,2,True,52,1,desktop,iOS,Bangladesh,Rajshahi,bkash,credit,grocery
TXN00124700,6472.490234375,2025-09-21 02:05:37,True,2,True,1730,1,mobile,Android,Bangladesh,Khulna,nagad,debit,grocery
TXN00438902,2460.02001953125,2024-05-21 23:25:15,False,23,True,1017,1,mobile,Windows,Bangladesh,Khulna,bkash,debit,fashion
TXN00643890,2329.699951171875,2025-10-31 01:18:14,False,1,True,1674,1,tablet,iOS,Bangladesh,Khulna,nagad,credit,fashion
TXN00766918,438.3299865722656,2024-07-09 22:57:13,False,22,False,734,1,tablet,Android,Bangladesh,Rajshahi,card,credit,travel
TXN00777910,283.510009765625,2025-01-14 12:28:21,False,12,False,1991,1,mobile,iOS,Bangladesh,Khulna,bank,credit,fashion
TXN00443323,1572.93994140625,2025-06-19 12:11:10,False,12,False,1324,1,desktop,Android,Bangladesh,Khulna,card,debit,grocery
TXN00751428,588.530029296875,2024-12-28 17:26:56,False,17,False,303,1,mobile,Windows,Bangladesh,Khulna,nagad,credit,travel
TXN00961976,663.9099731445312,2024-08-08 13:58:47,False,13,False,1115,1,desktop,iOS,Bangladesh,Dhaka,bkash,debit,fashion
TXN00334560,797.5999755859375,2024-02-24 09:34:57,False,9,False,700,1,tablet,Windows,Bangladesh,Dhaka,card,debit,travel
TXN00252092,989.2100219726562,2024-01-21 19:39:46,False,19,False,458,1,mobile,iOS,Bangladesh,Dhaka,card,credit,travel
TXN00032295,919.5700073242188,2024-10-17 14:50:40,False,14,False,1956,1,mobile,iOS,Bangladesh,Khulna,card,credit,travel
TXN00243389,266.4599914550781,2024-06-22 08:44:27,False,8,False,1451,1,desktop,iOS,Bangladesh,Khulna,nagad,credit,electronics
TXN00963593,1211.8699951171875,2025-10-03 16:45:36,False,16,False,1681,1,mobile,iOS,Bangladesh,Dhaka,bkash,debit,fashion
TXN00765764,2996.530029296875,2025-12-26 06:43:11,False,6,False,1240,1,mobile,iOS,Bangladesh,Rajshahi,bank,credit,electronics
TXN00888106,2296.330078125,2024-07-03 12:46:25,False,12,False,322,1,desktop,Android,Bangladesh,Dhaka,nagad,credit,fashion
TXN00229414,3001.8798828125,2024-10-28 04:10:49,False,4,True,1274,1,mobile,iOS,Bangladesh,Rajshahi,bank,credit,grocery
TXN00401567,9686.150390625,2025-08-11 04:07:35,False,4,True,1097,1,tablet,iOS,Bangladesh,Chittagong,bank,debit,fashion
TXN00847533,2177.159912109375,2025-10-30 02:04:23,False,2,True,1338,1,desktop,iOS,Bangladesh,Chittagong,card,debit,grocery
TXN00001713,2661.889892578125,2024-01-06 11:17:28,False,11,False,609,1,desktop,iOS,Bangladesh,Chittagong,bank,credit,travel
TXN00626422,546.8200073242188,2025-06-12 09:33:16,False,9,False,1541,1,tablet,iOS,Bangladesh,Chittagong,nagad,credit,travel
TXN00253343,637.3300170898438,2025-07-19 19:29:05,False,19,False,1883,1,desktop,Android,Bangladesh,Rajshahi,bank,credit,electronics
TXN00949111,1256.3900146484375,2025-06-03 17:45:52,False,17,False,802,1,desktop,iOS,Bangladesh,Dhaka,nagad,credit,travel
TXN00361303,1860.43994140625,2024-07-16 13:55:19,False,13,False,33,1,tablet,Android,Bangladesh,Dhaka,bank,credit,grocery
TXN00800906,1672.1400146484375,2024-02-01 15:27:11,False,15,False,190,1,desktop,Android,Bangladesh,Khulna,card,debit,fashion
TXN00084983,1896.52001953125,2024-02-27 01:41:02,False,1,True,1666,1,mobile,iOS,Bangladesh,Khulna,bkash,credit,travel
TXN00608420,441.75,2024-12-09 20:28:29,False,20,False,1185,1,tablet,Windows,Bangladesh,Dhaka,bank,debit,grocery
TXN00699927,89.61000061035156,2024-10-26 03:25:49,False,3,True,328,1,tablet,iOS,Bangladesh,Chittagong,bank,credit,travel
TXN00136594,1944.699951171875,2024-08-26 18:27:05,False,18,False,1061,1,mobile,Android,Bangladesh,Chittagong,card,debit,electronics
TXN00592503,375.7900085449219,2024-09-27 19:05:53,False,19,False,1904,1,desktop,Windows,Bangladesh,Rajshahi,bank,debit,fashion
TXN00535945,3024.739990234375,2025-03-04 21:58:43,False,21,False,1772,1,mobile,iOS,Bangladesh,Dhaka,card,credit,electronics
TXN00189942,178.57000732421875,2024-09-21 10:38:30,False,10,False,1975,1,desktop,iOS,Bangladesh,Rajshahi,bkash,debit,electronics
TXN00545158,3002.639892578125,2024-07-30 13:52:16,False,13,False,804,1,mobile,iOS,Bangladesh,Chittagong,bank,credit,electronics
TXN00406536,3830.8798828125,2024-03-12 10:11:01,False,10,False,1979,1,mobile,Android,Bangladesh,Dhaka,bank,credit,grocery
TXN00900490,4358.2099609375,2024-04-24 00:25:43,False,0,True,309,1,tablet,Windows,Bangladesh,Dhaka,nagad,credit,grocery
TXN00372310,2081.77001953125,2024-12-25 00:09:01,False,0,True,1802,1,mobile,Android,Bangladesh,Chittagong,nagad,debit,electronics
TXN00181877,134.94000244140625,2025-01-09 15:17:09,False,15,False,1417,1,tablet,iOS,Bangladesh,Chittagong,card,credit,fashion
TXN00274737,57.939998626708984,2025-02-19 14:37:41,False,14,False,207,1,mobile,iOS,Bangladesh,Chittagong,bkash,debit,travel
TXN00581831,7785.52978515625,2024-06-11 00:11:27,True,0,True,1717,1,desktop,Android,Bangladesh,Chittagong,bank,credit,fashion
TXN00359028,297.2099914550781,2025-05-30 04:32:32,False,4,True,1681,1,desktop,Android,Bangladesh,Khulna,nagad,credit,grocery
TXN00340590,2130.760009765625,2024-09-06 18:30:16,False,18,False,955,1,tablet,iOS,Bangladesh,Dhaka,card,debit,electronics
TXN00212771,29.84000015258789,2024-11-15 23:48:48,False,23,True,1630,1,desktop,Android,Bangladesh,Rajshahi,nagad,debit,electronics
TXN00087248,6988.2001953125,2025-02-08 20:52:46,False,20,False,1300,1,desktop,iOS,Bangladesh,Khulna,nagad,debit,travel
TXN00426470,5638.93994140625,2024-03-03 14:37:15,False,14,False,1924,1,tablet,Windows,Bangladesh,Chittagong,bank,credit,grocery
TXN00399398,2178.800048828125,2025-02-10 19:45:34,False,19,False,863,1,desktop,iOS,Bangladesh,Khulna,bkash,credit,electronics
TXN00060421,4943.7099609375,2025-07-14 08:02:57,False,8,False,1312,1,desktop,iOS,Bangladesh,Chittagong,bkash,credit,electronics
TXN00402118,1791.27001953125,2024-11-28 01:59:36,False,1,True,1185,1,desktop,Windows,Bangladesh,Dhaka,bank,debit,travel
TXN00342254,536.3099975585938,2024-07-03 13:35:29,False,13,False,1873,1,desktop,Android,Bangladesh,Chittagong,bank,credit,grocery
TXN00874789,1411.7099609375,2024-01-03 23:21:36,False,23,True,194,1,tablet,Windows,Bangladesh,Rajshahi,card,debit,fashion
TXN00235854,1399.739990234375,2024-03-09 11:51:15,False,11,False,1594,1,desktop,iOS,Bangladesh,Chittagong,bank,debit,travel
TXN00081367,856.7000122070312,2024-08-30 05:00:25,False,5,True,38,1,mobile,Android,Bangladesh,Khulna,card,debit,grocery
TXN00287106,2317.60009765625,2024-10-09 06:50:09,False,6,False,507,1,tablet,Windows,Bangladesh,Khulna,bkash,debit,electronics
TXN00006506,506.8999938964844,2025-02-22 02:34:01,False,2,True,531,1,tablet,iOS,Bangladesh,Khulna,nagad,credit,fashion
TXN00443125,1117.0999755859375,2024-08-06 04:52:53,True,4,True,1253,1,mobile,Windows,Bangladesh,Chittagong,bkash,debit,electronics
TXN00076199,41.59000015258789,2024-04-08 09:10:18,False,9,False,605,1,desktop,Android,Bangladesh,Chittagong,nagad,debit,grocery
TXN00785477,5000.35986328125,2025-04-27 14:20:51,False,14,False,493,1,mobile,Windows,Bangladesh,Khulna,bank,credit,fashion
TXN00443179,1553.8800048828125,2025-03-24 06:08:08,False,6,False,635,1,desktop,Windows,Bangladesh,Dhaka,bkash,credit,travel
TXN00462288,2198.449951171875,2025-04-28 07:33:52,False,7,False,595,1,mobile,Windows,Bangladesh,Chittagong,bank,debit,grocery
TXN00431398,1860.4100341796875,2025-07-28 23:03:24,True,23,True,220,1,mobile,Android,Bangladesh,Rajshahi,bank,credit,fashion
TXN00189091,2305.97998046875,2025-01-26 00:58:45,False,0,True,737,1,desktop,Windows,Bangladesh,Chittagong,nagad,credit,electronics
TXN00056426,623.9099731445312,2025-01-07 14:53:32,False,14,False,957,1,mobile,Windows,Bangladesh,Khulna,card,credit,grocery
TXN00547585,8319.9296875,2024-02-09 15:46:04,False,15,False,546,1,desktop,iOS,Bangladesh,Chittagong,bkash,debit,electronics
TXN00330541,35.939998626708984,2024-05-16 11:13:43,False,11,False,1195,1,desktop,Windows,Bangladesh,Dhaka,card,credit,electronics
TXN00562330,572.5399780273438,2025-06-16 05:03:47,False,5,True,240,1,tablet,iOS,Bangladesh,Rajshahi,card,credit,travel
TXN00723646,821.4400024414062,2025-12-12 11:54:25,False,11,False,112,1,tablet,iOS,Bangladesh,Rajshahi,bank,credit,grocery
TXN00129362,1772.260009765625,2024-01-26 22:06:59,False,22,False,114,1,tablet,Android,Bangladesh,Dhaka,bank,debit,electronics
TXN00344611,1608.9100341796875,2025-07-06 21:59:08,False,21,False,1171,1,tablet,Android,Bangladesh,Khulna,bank,credit,grocery
TXN00510015,271.42999267578125,2025-01-22 19:36:06,False,19,False,984,1,tablet,Windows,Bangladesh,Dhaka,card,debit,electronics
TXN00129019,2454.590087890625,2024-02-07 13:32:05,False,13,False,1783,1,tablet,Android,Bangladesh,Rajshahi,bkash,debit,fashion
TXN00007346,91.4800033569336,2025-04-02 10:29:49,False,10,False,212,1,desktop,Windows,Bangladesh,Dhaka,card,credit,electronics
TXN00159566,691.739990234375,2025-02-17 10:49:48,False,10,False,566,1,tablet,iOS,Bangladesh,Dhaka,nagad,debit,electronics
TXN00701396,1057.0,2024-05-17 00:35:00,True,0,True,613,1,tablet,Windows,Bangladesh,Rajshahi,nagad,debit,electronics
TXN00884425,3855.77001953125,2024-03-31 01:00:15,False,1,True,126,1,tablet,Android,Bangladesh,Khulna,bank,debit,grocery
TXN00040908,42.22999954223633,2025-01-12 18:24:26,False,18,False,1834,1,desktop,Android,Bangladesh,Khulna,bank,credit,fashion
TXN00891749,6202.5,2025-08-03 04:30:40,True,4,True,528,1,desktop,iOS,Bangladesh,Rajshahi,bkash,credit,grocery
TXN00089632,7994.16015625,2025-03-04 10:39:48,False,10,False,935,1,mobile,Android,Bangladesh,Khulna,card,debit,fashion
TXN00693657,5439.06982421875,2024-12-11 11:17:25,False,11,False,816,1,mobile,Windows,Bangladesh,Khulna,card,credit,grocery
TXN00165460,297.6199951171875,2025-08-31 08:19:48,False,8,False,1581,1,mobile,iOS,Bangladesh,Dhaka,bank,debit,fashion
TXN00531892,328.260009765625,2024-03-05 01:21:03,False,1,True,763,1,desktop,iOS,Bangladesh,Chittagong,nagad,credit,electronics
TXN00492876,1270.0899658203125,2024-10-26 09:18:50,False,9,False,1987,1,tablet,iOS,Bangladesh,Khulna,card,credit,grocery
TXN00991499,90.61000061035156,2024-04-06 16:56:21,False,16,False,1755,1,tablet,iOS,Bangladesh,Chittagong,bkash,debit,fashion
TXN00724948,1376.2900390625,2024-10-25 01:02:15,False,1,True,1132,1,desktop,iOS,Bangladesh,Chittagong,bank,credit,electronics
TXN00771983,134.19000244140625,2025-02-01 07:44:41,False,7,False,1083,1,mobile,Android,Bangladesh,Rajshahi,card,debit,grocery
TXN00355327,894.9299926757812,2025-09-09 10:47:59,False,10,False,1730,1,tablet,Windows,Bangladesh,Dhaka,bank,debit,electronics
TXN00728593,4416.990234375,2024-01-30 07:00:38,False,7,False,1817,1,desktop,Android,Bangladesh,Dhaka,bank,debit,fashion
TXN00196525,2357.18994140625,2024-05-02 23:23:08,False,23,True,159,1,mobile,Windows,Bangladesh,Khulna,bkash,credit,travel
TXN00097284,25.520000457763672,2024-11-18 22:15:38,False,22,False,1825,1,tablet,iOS,Bangladesh,Chittagong,bkash,debit,electronics
TXN00731754,1761.3399658203125,2024-02-16 09:12:18,False,9,False,606,1,tablet,iOS,Bangladesh,Rajshahi,bkash,credit,electronics
TXN00648270,2454.010009765625,2024-05-24 02:33:26,True,2,True,1916,1,desktop,Android,Bangladesh,Khulna,nagad,debit,travel
TXN00752316,1654.6500244140625,2024-08-03 17:38:52,False,17,False,988,1,mobile,Android,Bangladesh,Dhaka,nagad,credit,travel
TXN00753609,1685.1400146484375,2024-01-15 09:34:22,True,9,False,1602,1,mobile,iOS,Bangladesh,Rajshahi,nagad,credit,fashion
TXN00784890,3098.89990234375,2025-04-14 23:19:41,True,23,True,1955,1,tablet,Android,Bangladesh,Khulna,card,debit,fashion
TXN00876438,385.1000061035156,2025-11-18 23:49:28,False,23,True,153,1,desktop,Windows,Bangladesh,Dhaka,nagad,credit,fashion
TXN00033613,200.8800048828125,2024-10-19 20:37:20,False,20,False,341,1,tablet,Android,Bangladesh,Rajshahi,card,credit,travel
TXN00399342,5388.85009765625,2025-07-18 02:26:33,False,2,True,335,1,mobile,iOS,Bangladesh,Dhaka,nagad,credit,grocery
TXN00897521,580.760009765625,2024-09-08 10:15:23,False,10,False,748,1,desktop,Windows,Bangladesh,Khulna,bkash,debit,grocery
TXN00271424,27.309999465942383,2024-11-19 18:00:39,False,18,False,1549,1,mobile,Android,Bangladesh,Dhaka,nagad,credit,electronics
TXN00037412,1419.3399658203125,2025-07-01 18:23:24,False,18,False,1601,1,mobile,Windows,Bangladesh,Chittagong,bkash,credit,travel
TXN00987304,2315.760009765625,2024-10-24 00:33:48,True,0,True,968,1,mobile,iOS,Bangladesh,Rajshahi,bkash,debit,electronics
TXN00374041,996.489990234375,2024-11-22 12:53:56,False,12,False,252,1,mobile,Windows,Bangladesh,Chittagong,card,credit,fashion
TXN00748710,2826.06005859375,2025-02-02 16:47:31,False,16,False,1671,1,tablet,iOS,Bangladesh,Dhaka,bank,credit,travel
TXN00786138,2581.31005859375,2025-04-14 04:43:05,False,4,True,725,1,mobile,Windows,Bangladesh,Dhaka,bkash,debit,fashion
TXN00525171,1390.5799560546875,2025-04-12 18:30:24,False,18,False,550,1,desktop,Android,Bangladesh,Khulna,card,debit,grocery
TXN00856125,28.040000915527344,2024-08-17 17:19:17,False,17,False,1163,1,desktop,Android,Bangladesh,Dhaka,nagad,credit,electronics
TXN00137625,1561.3900146484375,2025-04-17 22:45:35,False,22,False,845,1,mobile,Android,Bangladesh,Dhaka,bank,credit,fashion
TXN00802624,434.2300109863281,2024-11-05 07:59:54,False,7,False,943,1,mobile,iOS,Bangladesh,Chittagong,card,credit,electronics
TXN00079917,30.899999618530273,2025-04-05 16:37:16,False,16,False,750,1,mobile,iOS,Bangladesh,Khulna,nagad,debit,electronics
TXN00268447,727.6799926757812,2024-01-09 18:10:33,False,18,False,1199,1,tablet,Windows,Bangladesh,Khulna,card,credit,electronics
TXN00128971,3399.679931640625,2025-09-18 04:20:40,False,4,True,296,1,desktop,iOS,Bangladesh,Chittagong,bkash,credit,fashion
TXN00989979,1476.0699462890625,2025-09-10 17:16:06,False,17,False,700,1,mobile,Android,Bangladesh,Chittagong,card,credit,travel
TXN00655732,1517.1800537109375,2024-05-04 21:17:07,False,21,False,1529,1,desktop,Windows,Bangladesh,Chittagong,nagad,debit,electronics
TXN00200578,3112.72998046875,2025-03-01 18:57:15,False,18,False,1432,1,desktop,iOS,Bangladesh,Rajshahi,bank,credit,grocery
TXN00480625,492.7799987792969,2025-08-22 08:35:47,False,8,False,1387,1,mobile,iOS,Bangladesh,Rajshahi,nagad,debit,grocery
TXN00511380,7296.0,2025-01-03 12:29:58,False,12,False,596,1,mobile,Windows,Bangladesh,Chittagong,bank,debit,grocery
TXN00022427,1521.93994140625,2024-11-17 12:08:27,False,12,False,1287,1,mobile,iOS,Bangladesh,Rajshahi,card,credit,travel
TXN00203124,305.0,2025-10-01 15:52:03,False,15,False,1680,1,tablet,Windows,Bangladesh,Dhaka,bkash,credit,travel
TXN00904219,647.3900146484375,2025-07-04 01:56:47,True,1,True,575,1,tablet,Android,Bangladesh,Dhaka,bkash,credit,travel
TXN00294617,704.030029296875,2024-07-07 05:26:45,True,5,True,1732,1,tablet,Windows,Bangladesh,Dhaka,bank,credit,grocery
TXN00157391,8997.7998046875,2024-06-01 11:46:22,False,11,False,1150,1,tablet,iOS,Bangladesh,Chittagong,bank,credit,fashion
TXN00250462,523.9600219726562,2024-08-09 14:36:55,False,14,False,1208,1,tablet,iOS,Bangladesh,Dhaka,card,debit,electronics
TXN00074437,3931.85009765625,2025-01-02 19:20:12,False,19,False,391,1,mobile,Android,Bangladesh,Dhaka,nagad,credit,fashion
TXN00564000,959.489990234375,2024-11-07 21:30:59,False,21,False,1414,1,tablet,Android,Bangladesh,Khulna,bank,debit,fashion
TXN00497548,1042.0999755859375,2025-07-09 17:54:23,False,17,False,878,1,mobile,Android,Bangladesh,Rajshahi,bkash,debit,travel
TXN00426238,1283.3399658203125,2025-08-01 05:56:27,True,5,True,1929,1,mobile,iOS,Bangladesh,Khulna,card,debit,travel
TXN00873916,865.489990234375,2024-05-06 13:05:39,False,13,False,525,1,desktop,iOS,Bangladesh,Rajshahi,bkash,debit,electronics
TXN00566684,5972.85986328125,2025-12-17 10:22:19,False,10,False,805,1,tablet,iOS,Bangladesh,Chittagong,bank,credit,grocery
TXN00238528,811.27001953125,2024-09-27 01:18:55,True,1,True,1153,1,desktop,Android,Bangladesh,Chittagong,bkash,credit,grocery
TXN00047161,4100.31982421875,2024-04-19 05:35:12,False,5,True,398,1,desktop,Android,Bangladesh,Rajshahi,card,debit,electronics
TXN00730091,199.32000732421875,2024-05-05 01:04:38,True,1,True,567,1,mobile,iOS,Bangladesh,Rajshahi,bank,debit,electronics
TXN00104669,92.43000030517578,2024-08-11 20:26:44,False,20,False,786,1,desktop,iOS,Bangladesh,Khulna,bank,credit,grocery
TXN00359703,1401.7900390625,2025-03-06 10:03:59,False,10,False,414,1,mobile,Android,Bangladesh,Rajshahi,nagad,credit,fashion
TXN00197811,205.47000122070312,2025-03-21 17:06:16,False,17,False,150,1,mobile,iOS,Bangladesh,Rajshahi,card,debit,travel
TXN00635404,311.69000244140625,2025-08-10 11:07:53,False,11,False,1130,1,desktop,iOS,Bangladesh,Khulna,nagad,debit,travel
TXN00819040,3411.550048828125,2024-01-15 02:17:21,False,2,True,1702,1,mobile,Android,Bangladesh,Chittagong,nagad,credit,travel
TXN00750557,698.47998046875,2024-08-12 22:34:44,False,22,False,1397,1,tablet,Windows,Bangladesh,Chittagong,bank,credit,travel
TXN00207391,2620.760009765625,2024-09-15 19:48:56,False,19,False,932,1,desktop,iOS,Bangladesh,Rajshahi,bank,credit,fashion
TXN00985492,4594.81005859375,2025-02-03 13:00:21,False,13,False,898,1,mobile,Android,Bangladesh,Chittagong,nagad,debit,fashion
TXN00938381,4980.0498046875,2024-02-26 04:36:01,False,4,True,73,1,desktop,iOS,Bangladesh,Rajshahi,bank,debit,electronics
TXN00576444,10411.1298828125,2024-06-21 21:02:14,False,21,False,679,1,tablet,iOS,Bangladesh,Chittagong,card,credit,fashion
TXN00029531,803.8699951171875,2024-02-08 03:00:24,False,3,True,1732,1,tablet,Android,Bangladesh,Rajshahi,nagad,debit,travel
TXN00456943,1953.1500244140625,2024-06-09 01:03:03,False,1,True,52,1,mobile,iOS,Bangladesh,Chittagong,bkash,debit,electronics
TXN00992800,601.2100219726562,2024-02-22 20:20:24,False,20,False,1162,1,tablet,Windows,Bangladesh,Rajshahi,bkash,credit,fashion
TXN00543430,2014.1500244140625,2025-03-23 10:31:20,False,10,False,605,1,desktop,Windows,Bangladesh,Rajshahi,nagad,credit,fashion
TXN00358791,1313.3399658203125,2025-11-06 21:53:22,False,21,False,659,1,tablet,Windows,Bangladesh,Dhaka,bkash,debit,grocery
TXN00614888,1947.8399658203125,2024-03-29 03:35:00,False,3,True,1886,1,mobile,iOS,Bangladesh,Rajshahi,bkash,debit,electronics
TXN00237462,1272.0799560546875,2025-07-07 21:18:41,False,21,False,126,1,desktop,Android,Bangladesh,Rajshahi,bkash,debit,travel
TXN00634746,171.80999755859375,2024-05-14 02:21:22,True,2,True,1639,1,tablet,Windows,Bangladesh,Dhaka,bank,debit,grocery
TXN00286416,585.8200073242188,2024-08-10 20:54:24,False,20,False,478,1,mobile,Android,Bangladesh,Chittagong,nagad,credit,fashion
TXN00527072,4226.60009765625,2024-09-09 16:23:26,False,16,False,546,1,mobile,Windows,Bangladesh,Dhaka,card,debit,grocery
TXN00181861,1409.8299560546875,2024-08-18 14:51:03,False,14,False,1417,1,mobile,iOS,Bangladesh,Rajshahi,bkash,credit,electronics
TXN00404081,14702.650390625,2025-01-18 09:02:59,False,9,False,707,1,tablet,iOS,Bangladesh,Rajshahi,nagad,debit,grocery
TXN00360688,199.4600067138672,2024-03-14 06:51:48,False,6,False,640,1,desktop,iOS,Bangladesh,Khulna,bkash,debit,grocery
TXN00644569,1884.1300048828125,2024-06-19 22:28:35,False,22,False,1796,1,mobile,Windows,Bangladesh,Rajshahi,nagad,credit,fashion
TXN00084558,452.95001220703125,2025-12-09 17:01:39,False,17,False,1020,1,desktop,Android,Bangladesh,Dhaka,bank,credit,fashion
TXN00808661,1386.0899658203125,2025-04-02 22:00:34,False,22,False,1716,1,tablet,Windows,Bangladesh,Dhaka,bank,credit,fashion
TXN00333968,1509.780029296875,2025-04-28 22:46:14,False,22,False,1888,1,tablet,iOS,Bangladesh,Khulna,bkash,credit,electronics
TXN00717463,433.7699890136719,2025-11-07 22:10:49,False,22,False,650,1,mobile,Windows,Bangladesh,Chittagong,bkash,debit,travel
TXN00459878,154.6300048828125,2025-02-16 13:32:34,False,13,False,1761,1,desktop,Android,Bangladesh,Rajshahi,nagad,debit,fashion
TXN00745440,4779.9501953125,2025-09-29 15:31:07,False,15,False,1091,1,mobile,Windows,Bangladesh,Khulna,card,debit,travel
TXN00518290,371.2900085449219,2024-02-28 04:51:13,False,4,True,1179,1,mobile,Windows,Bangladesh,Chittagong,bank,debit,travel
TXN00578706,2540.85009765625,2024-02-12 20:13:24,False,20,False,585,1,mobile,Windows,Bangladesh,Chittagong,card,credit,electronics
TXN00056621,3225.580078125,2025-12-08 10:29:18,False,10,False,1692,1,mobile,Android,Bangladesh,Rajshahi,nagad,credit,electronics
TXN00883912,2478.530029296875,2025-09-11 11:29:25,False,11,False,309,1,desktop,Android,Bangladesh,Chittagong,bkash,debit,electronics
TXN00420799,8633.4404296875,2024-05-31 22:03:28,False,22,False,1021,1,mobile,Android,Bangladesh,Khulna,nagad,debit,electronics
TXN00711713,5308.68017578125,2025-09-27 12:47:41,False,12,False,924,1,tablet,Android,Bangladesh,Dhaka,nagad,credit,travel
TXN00068331,399.67999267578125,2025-01-29 12:14:58,False,12,False,1169,1,desktop,Windows,Bangladesh,Rajshahi,bank,credit,electronics
TXN00755300,1049.02001953125,2024-03-25 19:59:39,False,19,False,807,1,tablet,Windows,Bangladesh,Chittagong,nagad,debit,travel
TXN00115847,852.0,2025-11-23 09:09:51,False,9,False,1717,1,desktop,Windows,Bangladesh,Khulna,bank,debit,travel
TXN00240583,3587.320068359375,2025-07-29 01:47:39,False,1,True,1078,1,tablet,Windows,Bangladesh,Rajshahi,bkash,credit,travel
TXN00413769,1557.7099609375,2024-08-24 07:28:02,False,7,False,1025,1,mobile,Android,Bangladesh,Chittagong,bkash,debit,grocery
TXN00615428,4776.52978515625,2024-10-31 16:04:00,False,16,False,1156,1,tablet,iOS,Bangladesh,Chittagong,bank,credit,electronics
TXN00202519,1395.6099853515625,2025-07-25 12:32:04,False,12,False,314,1,tablet,Android,Bangladesh,Rajshahi,card,debit,travel
TXN00246516,237.63999938964844,2025-06-11 20:38:28,False,20,False,566,1,tablet,Windows,Bangladesh,Rajshahi,nagad,debit,fashion
TXN00137263,4796.18994140625,2025-12-15 06:04:03,False,6,False,1551,1,tablet,Android,Bangladesh,Chittagong,card,credit,fashion
TXN00725924,2568.090087890625,2024-03-25 03:40:27,False,3,True,299,1,mobile,Android,Bangladesh,Chittagong,nagad,debit,grocery
TXN00224592,849.1799926757812,2024-10-08 16:35:18,False,16,False,67,1,mobile,Android,Bangladesh,Khulna,bkash,credit,electronics
